"","Fecha","Entidad","id","Cortas","Largas","Total"
"1",2017-01-01,"Aguascalientes",1,0,0,0
"2",2017-01-01,"Baja California",2,26,36,62
"3",2017-01-01,"Baja California Sur",3,0,0,0
"4",2017-01-01,"Campeche",4,2,0,2
"5",2017-01-01,"Chiapas",5,0,1,1
"6",2017-01-01,"Chihuahua",6,0,1,1
"7",2017-01-01,"Ciudad de México",7,38,20,58
"8",2017-01-01,"Coahuila",8,8,3,11
"9",2017-01-01,"Colima",9,0,0,0
"10",2017-01-01,"Durango",10,50,21,71
"11",2017-01-01,"Guanajuato",11,0,0,0
"12",2017-01-01,"Guerrero",12,1,3,4
"13",2017-01-01,"Hidalgo",13,0,0,0
"14",2017-01-01,"Jalisco",14,0,0,0
"15",2017-01-01,"México",15,0,0,0
"16",2017-01-01,"Michoacán",16,10,4,14
"17",2017-01-01,"Morelos",17,0,0,0
"18",2017-01-01,"Nayarit",18,0,0,0
"19",2017-01-01,"Nuevo León",19,0,0,0
"20",2017-01-01,"Oaxaca",20,0,0,0
"21",2017-01-01,"Puebla",21,0,1,1
"22",2017-01-01,"Querétaro",22,0,0,0
"23",2017-01-01,"Quintana Roo",23,0,0,0
"24",2017-01-01,"San Luis Potosí",24,0,0,0
"25",2017-01-01,"Sinaloa",25,1,0,1
"26",2017-01-01,"Sonora",26,0,0,0
"27",2017-01-01,"Tabasco",27,0,0,0
"28",2017-01-01,"Tamaulipas",28,8,5,13
"29",2017-01-01,"Tlaxcala",29,0,0,0
"30",2017-01-01,"Veracruz",30,2,0,2
"31",2017-01-01,"Yucatán",31,2,0,2
"32",2017-01-01,"Zacatecas",32,11,3,14
"33",2017-02-01,"Aguascalientes",1,0,0,0
"34",2017-02-01,"Baja California",2,6,12,18
"35",2017-02-01,"Baja California Sur",3,2,0,2
"36",2017-02-01,"Campeche",4,0,0,0
"37",2017-02-01,"Chiapas",5,1,1,2
"38",2017-02-01,"Chihuahua",6,9,7,16
"39",2017-02-01,"Ciudad de México",7,51,9,60
"40",2017-02-01,"Coahuila",8,42,24,66
"41",2017-02-01,"Colima",9,0,0,0
"42",2017-02-01,"Durango",10,28,3,31
"43",2017-02-01,"Guanajuato",11,0,0,0
"44",2017-02-01,"Guerrero",12,9,15,24
"45",2017-02-01,"Hidalgo",13,0,0,0
"46",2017-02-01,"Jalisco",14,0,1,1
"47",2017-02-01,"México",15,0,0,0
"48",2017-02-01,"Michoacán",16,16,7,23
"49",2017-02-01,"Morelos",17,0,0,0
"50",2017-02-01,"Nayarit",18,0,0,0
"51",2017-02-01,"Nuevo León",19,0,0,0
"52",2017-02-01,"Oaxaca",20,6,6,12
"53",2017-02-01,"Puebla",21,7,3,10
"54",2017-02-01,"Querétaro",22,0,0,0
"55",2017-02-01,"Quintana Roo",23,0,0,0
"56",2017-02-01,"San Luis Potosí",24,0,0,0
"57",2017-02-01,"Sinaloa",25,34,11,45
"58",2017-02-01,"Sonora",26,0,0,0
"59",2017-02-01,"Tabasco",27,1,0,1
"60",2017-02-01,"Tamaulipas",28,20,13,33
"61",2017-02-01,"Tlaxcala",29,0,0,0
"62",2017-02-01,"Veracruz",30,13,6,19
"63",2017-02-01,"Yucatán",31,2,0,2
"64",2017-02-01,"Zacatecas",32,7,0,7
"65",2017-03-01,"Aguascalientes",1,0,0,0
"66",2017-03-01,"Baja California",2,0,0,0
"67",2017-03-01,"Baja California Sur",3,0,1,1
"68",2017-03-01,"Campeche",4,0,0,0
"69",2017-03-01,"Chiapas",5,0,0,0
"70",2017-03-01,"Chihuahua",6,31,11,42
"71",2017-03-01,"Ciudad de México",7,22,8,30
"72",2017-03-01,"Coahuila",8,34,15,49
"73",2017-03-01,"Colima",9,0,0,0
"74",2017-03-01,"Durango",10,11,9,20
"75",2017-03-01,"Guanajuato",11,0,0,0
"76",2017-03-01,"Guerrero",12,5,2,7
"77",2017-03-01,"Hidalgo",13,4,1,5
"78",2017-03-01,"Jalisco",14,2,0,2
"79",2017-03-01,"México",15,134,62,196
"80",2017-03-01,"Michoacán",16,8,1,9
"81",2017-03-01,"Morelos",17,0,0,0
"82",2017-03-01,"Nayarit",18,0,0,0
"83",2017-03-01,"Nuevo León",19,17,13,30
"84",2017-03-01,"Oaxaca",20,11,14,25
"85",2017-03-01,"Puebla",21,10,1,11
"86",2017-03-01,"Querétaro",22,44,64,108
"87",2017-03-01,"Quintana Roo",23,0,0,0
"88",2017-03-01,"San Luis Potosí",24,0,0,0
"89",2017-03-01,"Sinaloa",25,0,0,0
"90",2017-03-01,"Sonora",26,0,0,0
"91",2017-03-01,"Tabasco",27,1,0,1
"92",2017-03-01,"Tamaulipas",28,60,39,99
"93",2017-03-01,"Tlaxcala",29,0,0,0
"94",2017-03-01,"Veracruz",30,27,8,35
"95",2017-03-01,"Yucatán",31,0,0,0
"96",2017-03-01,"Zacatecas",32,16,15,31
"97",2017-04-01,"Aguascalientes",1,0,0,0
"98",2017-04-01,"Baja California",2,0,0,0
"99",2017-04-01,"Baja California Sur",3,0,0,0
"100",2017-04-01,"Campeche",4,0,0,0
"101",2017-04-01,"Chiapas",5,0,2,2
"102",2017-04-01,"Chihuahua",6,4,1,5
"103",2017-04-01,"Ciudad de México",7,35,10,45
"104",2017-04-01,"Coahuila",8,2,0,2
"105",2017-04-01,"Colima",9,0,0,0
"106",2017-04-01,"Durango",10,41,16,57
"107",2017-04-01,"Guanajuato",11,0,0,0
"108",2017-04-01,"Guerrero",12,1,0,1
"109",2017-04-01,"Hidalgo",13,0,0,0
"110",2017-04-01,"Jalisco",14,60,35,95
"111",2017-04-01,"México",15,0,0,0
"112",2017-04-01,"Michoacán",16,12,16,28
"113",2017-04-01,"Morelos",17,0,0,0
"114",2017-04-01,"Nayarit",18,0,0,0
"115",2017-04-01,"Nuevo León",19,9,6,15
"116",2017-04-01,"Oaxaca",20,2,5,7
"117",2017-04-01,"Puebla",21,0,0,0
"118",2017-04-01,"Querétaro",22,7,11,18
"119",2017-04-01,"Quintana Roo",23,0,0,0
"120",2017-04-01,"San Luis Potosí",24,41,6,47
"121",2017-04-01,"Sinaloa",25,39,14,53
"122",2017-04-01,"Sonora",26,0,0,0
"123",2017-04-01,"Tabasco",27,2,1,3
"124",2017-04-01,"Tamaulipas",28,26,15,41
"125",2017-04-01,"Tlaxcala",29,0,0,0
"126",2017-04-01,"Veracruz",30,8,3,11
"127",2017-04-01,"Yucatán",31,0,0,0
"128",2017-04-01,"Zacatecas",32,0,0,0
"129",2017-05-01,"Aguascalientes",1,11,5,16
"130",2017-05-01,"Baja California",2,0,0,0
"131",2017-05-01,"Baja California Sur",3,0,5,5
"132",2017-05-01,"Campeche",4,0,0,0
"133",2017-05-01,"Chiapas",5,0,0,0
"134",2017-05-01,"Chihuahua",6,1,0,1
"135",2017-05-01,"Ciudad de México",7,71,19,90
"136",2017-05-01,"Coahuila",8,0,0,0
"137",2017-05-01,"Colima",9,3,0,3
"138",2017-05-01,"Durango",10,24,12,36
"139",2017-05-01,"Guanajuato",11,46,15,61
"140",2017-05-01,"Guerrero",12,12,2,14
"141",2017-05-01,"Hidalgo",13,0,0,0
"142",2017-05-01,"Jalisco",14,107,63,170
"143",2017-05-01,"México",15,0,0,0
"144",2017-05-01,"Michoacán",16,5,0,5
"145",2017-05-01,"Morelos",17,0,0,0
"146",2017-05-01,"Nayarit",18,0,0,0
"147",2017-05-01,"Nuevo León",19,15,9,24
"148",2017-05-01,"Oaxaca",20,1,1,2
"149",2017-05-01,"Puebla",21,11,2,13
"150",2017-05-01,"Querétaro",22,0,0,0
"151",2017-05-01,"Quintana Roo",23,3,1,4
"152",2017-05-01,"San Luis Potosí",24,0,0,0
"153",2017-05-01,"Sinaloa",25,56,30,86
"154",2017-05-01,"Sonora",26,7,4,11
"155",2017-05-01,"Tabasco",27,5,1,6
"156",2017-05-01,"Tamaulipas",28,24,22,46
"157",2017-05-01,"Tlaxcala",29,0,0,0
"158",2017-05-01,"Veracruz",30,0,0,0
"159",2017-05-01,"Yucatán",31,0,0,0
"160",2017-05-01,"Zacatecas",32,0,0,0
"161",2017-06-01,"Aguascalientes",1,2,2,4
"162",2017-06-01,"Baja California",2,9,33,42
"163",2017-06-01,"Baja California Sur",3,1,0,1
"164",2017-06-01,"Campeche",4,0,0,0
"165",2017-06-01,"Chiapas",5,106,77,183
"166",2017-06-01,"Chihuahua",6,28,8,36
"167",2017-06-01,"Ciudad de México",7,38,12,50
"168",2017-06-01,"Coahuila",8,65,25,90
"169",2017-06-01,"Colima",9,0,0,0
"170",2017-06-01,"Durango",10,12,14,26
"171",2017-06-01,"Guanajuato",11,4,3,7
"172",2017-06-01,"Guerrero",12,10,9,19
"173",2017-06-01,"Hidalgo",13,0,0,0
"174",2017-06-01,"Jalisco",14,80,60,140
"175",2017-06-01,"México",15,63,19,82
"176",2017-06-01,"Michoacán",16,8,4,12
"177",2017-06-01,"Morelos",17,29,20,49
"178",2017-06-01,"Nayarit",18,0,0,0
"179",2017-06-01,"Nuevo León",19,29,9,38
"180",2017-06-01,"Oaxaca",20,1,1,2
"181",2017-06-01,"Puebla",21,2,0,2
"182",2017-06-01,"Querétaro",22,15,12,27
"183",2017-06-01,"Quintana Roo",23,3,0,3
"184",2017-06-01,"San Luis Potosí",24,0,0,0
"185",2017-06-01,"Sinaloa",25,63,40,103
"186",2017-06-01,"Sonora",26,11,3,14
"187",2017-06-01,"Tabasco",27,12,9,21
"188",2017-06-01,"Tamaulipas",28,18,18,36
"189",2017-06-01,"Tlaxcala",29,13,19,32
"190",2017-06-01,"Veracruz",30,0,0,0
"191",2017-06-01,"Yucatán",31,36,10,46
"192",2017-06-01,"Zacatecas",32,6,5,11
"193",2017-07-01,"Aguascalientes",1,17,2,19
"194",2017-07-01,"Baja California",2,5,41,46
"195",2017-07-01,"Baja California Sur",3,0,0,0
"196",2017-07-01,"Campeche",4,0,0,0
"197",2017-07-01,"Chiapas",5,7,5,12
"198",2017-07-01,"Chihuahua",6,2,0,2
"199",2017-07-01,"Ciudad de México",7,36,5,41
"200",2017-07-01,"Coahuila",8,74,36,110
"201",2017-07-01,"Colima",9,0,0,0
"202",2017-07-01,"Durango",10,2,0,2
"203",2017-07-01,"Guanajuato",11,2,0,2
"204",2017-07-01,"Guerrero",12,7,6,13
"205",2017-07-01,"Hidalgo",13,4,3,7
"206",2017-07-01,"Jalisco",14,33,28,61
"207",2017-07-01,"México",15,68,42,110
"208",2017-07-01,"Michoacán",16,8,6,14
"209",2017-07-01,"Morelos",17,23,7,30
"210",2017-07-01,"Nayarit",18,0,0,0
"211",2017-07-01,"Nuevo León",19,10,7,17
"212",2017-07-01,"Oaxaca",20,6,2,8
"213",2017-07-01,"Puebla",21,1,3,4
"214",2017-07-01,"Querétaro",22,0,0,0
"215",2017-07-01,"Quintana Roo",23,0,0,0
"216",2017-07-01,"San Luis Potosí",24,0,0,0
"217",2017-07-01,"Sinaloa",25,25,11,36
"218",2017-07-01,"Sonora",26,10,1,11
"219",2017-07-01,"Tabasco",27,4,0,4
"220",2017-07-01,"Tamaulipas",28,15,16,31
"221",2017-07-01,"Tlaxcala",29,8,28,36
"222",2017-07-01,"Veracruz",30,2,0,2
"223",2017-07-01,"Yucatán",31,0,0,0
"224",2017-07-01,"Zacatecas",32,59,23,82
"225",2017-08-01,"Aguascalientes",1,7,0,7
"226",2017-08-01,"Baja California",2,13,29,42
"227",2017-08-01,"Baja California Sur",3,0,0,0
"228",2017-08-01,"Campeche",4,0,0,0
"229",2017-08-01,"Chiapas",5,67,55,122
"230",2017-08-01,"Chihuahua",6,3,0,3
"231",2017-08-01,"Ciudad de México",7,27,8,35
"232",2017-08-01,"Coahuila",8,80,26,106
"233",2017-08-01,"Colima",9,0,0,0
"234",2017-08-01,"Durango",10,11,4,15
"235",2017-08-01,"Guanajuato",11,0,0,0
"236",2017-08-01,"Guerrero",12,10,2,12
"237",2017-08-01,"Hidalgo",13,3,2,5
"238",2017-08-01,"Jalisco",14,0,0,0
"239",2017-08-01,"México",15,202,79,281
"240",2017-08-01,"Michoacán",16,2,0,2
"241",2017-08-01,"Morelos",17,15,11,26
"242",2017-08-01,"Nayarit",18,0,0,0
"243",2017-08-01,"Nuevo León",19,25,27,52
"244",2017-08-01,"Oaxaca",20,1,1,2
"245",2017-08-01,"Puebla",21,0,0,0
"246",2017-08-01,"Querétaro",22,9,10,19
"247",2017-08-01,"Quintana Roo",23,2,2,4
"248",2017-08-01,"San Luis Potosí",24,66,6,72
"249",2017-08-01,"Sinaloa",25,26,25,51
"250",2017-08-01,"Sonora",26,0,1,1
"251",2017-08-01,"Tabasco",27,5,0,5
"252",2017-08-01,"Tamaulipas",28,19,6,25
"253",2017-08-01,"Tlaxcala",29,0,0,0
"254",2017-08-01,"Veracruz",30,9,0,9
"255",2017-08-01,"Yucatán",31,1,0,1
"256",2017-08-01,"Zacatecas",32,0,0,0
"257",2017-09-01,"Aguascalientes",1,11,6,17
"258",2017-09-01,"Baja California",2,15,10,25
"259",2017-09-01,"Baja California Sur",3,0,0,0
"260",2017-09-01,"Campeche",4,0,1,1
"261",2017-09-01,"Chiapas",5,0,0,0
"262",2017-09-01,"Chihuahua",6,2,4,6
"263",2017-09-01,"Ciudad de México",7,9,2,11
"264",2017-09-01,"Coahuila",8,74,13,87
"265",2017-09-01,"Colima",9,0,2,2
"266",2017-09-01,"Durango",10,30,17,47
"267",2017-09-01,"Guanajuato",11,59,13,72
"268",2017-09-01,"Guerrero",12,4,5,9
"269",2017-09-01,"Hidalgo",13,0,0,0
"270",2017-09-01,"Jalisco",14,2,4,6
"271",2017-09-01,"México",15,50,36,86
"272",2017-09-01,"Michoacán",16,0,0,0
"273",2017-09-01,"Morelos",17,0,0,0
"274",2017-09-01,"Nayarit",18,0,0,0
"275",2017-09-01,"Nuevo León",19,31,12,43
"276",2017-09-01,"Oaxaca",20,0,0,0
"277",2017-09-01,"Puebla",21,0,0,0
"278",2017-09-01,"Querétaro",22,10,4,14
"279",2017-09-01,"Quintana Roo",23,0,1,1
"280",2017-09-01,"San Luis Potosí",24,6,0,6
"281",2017-09-01,"Sinaloa",25,46,21,67
"282",2017-09-01,"Sonora",26,7,2,9
"283",2017-09-01,"Tabasco",27,2,1,3
"284",2017-09-01,"Tamaulipas",28,6,12,18
"285",2017-09-01,"Tlaxcala",29,0,0,0
"286",2017-09-01,"Veracruz",30,4,1,5
"287",2017-09-01,"Yucatán",31,0,0,0
"288",2017-09-01,"Zacatecas",32,102,35,137
"289",2017-10-01,"Aguascalientes",1,14,0,14
"290",2017-10-01,"Baja California",2,17,14,31
"291",2017-10-01,"Baja California Sur",3,0,1,1
"292",2017-10-01,"Campeche",4,0,0,0
"293",2017-10-01,"Chiapas",5,2,3,5
"294",2017-10-01,"Chihuahua",6,2,0,2
"295",2017-10-01,"Ciudad de México",7,25,12,37
"296",2017-10-01,"Coahuila",8,12,5,17
"297",2017-10-01,"Colima",9,3,2,5
"298",2017-10-01,"Durango",10,18,15,33
"299",2017-10-01,"Guanajuato",11,0,0,0
"300",2017-10-01,"Guerrero",12,2,3,5
"301",2017-10-01,"Hidalgo",13,0,0,0
"302",2017-10-01,"Jalisco",14,0,0,0
"303",2017-10-01,"México",15,1,3,4
"304",2017-10-01,"Michoacán",16,1,0,1
"305",2017-10-01,"Morelos",17,0,0,0
"306",2017-10-01,"Nayarit",18,0,0,0
"307",2017-10-01,"Nuevo León",19,12,12,24
"308",2017-10-01,"Oaxaca",20,0,0,0
"309",2017-10-01,"Puebla",21,0,0,0
"310",2017-10-01,"Querétaro",22,0,0,0
"311",2017-10-01,"Quintana Roo",23,0,0,0
"312",2017-10-01,"San Luis Potosí",24,0,0,0
"313",2017-10-01,"Sinaloa",25,77,13,90
"314",2017-10-01,"Sonora",26,29,12,41
"315",2017-10-01,"Tabasco",27,0,0,0
"316",2017-10-01,"Tamaulipas",28,21,8,29
"317",2017-10-01,"Tlaxcala",29,0,0,0
"318",2017-10-01,"Veracruz",30,0,0,0
"319",2017-10-01,"Yucatán",31,0,0,0
"320",2017-10-01,"Zacatecas",32,82,36,118
"321",2017-11-01,"Aguascalientes",1,0,0,0
"322",2017-11-01,"Baja California",2,12,10,22
"323",2017-11-01,"Baja California Sur",3,1,0,1
"324",2017-11-01,"Campeche",4,0,0,0
"325",2017-11-01,"Chiapas",5,0,0,0
"326",2017-11-01,"Chihuahua",6,13,34,47
"327",2017-11-01,"Ciudad de México",7,15,8,23
"328",2017-11-01,"Coahuila",8,4,0,4
"329",2017-11-01,"Colima",9,0,0,0
"330",2017-11-01,"Durango",10,6,4,10
"331",2017-11-01,"Guanajuato",11,14,19,33
"332",2017-11-01,"Guerrero",12,2,3,5
"333",2017-11-01,"Hidalgo",13,0,0,0
"334",2017-11-01,"Jalisco",14,0,0,0
"335",2017-11-01,"México",15,0,0,0
"336",2017-11-01,"Michoacán",16,0,0,0
"337",2017-11-01,"Morelos",17,0,0,0
"338",2017-11-01,"Nayarit",18,0,0,0
"339",2017-11-01,"Nuevo León",19,9,4,13
"340",2017-11-01,"Oaxaca",20,0,0,0
"341",2017-11-01,"Puebla",21,0,0,0
"342",2017-11-01,"Querétaro",22,0,0,0
"343",2017-11-01,"Quintana Roo",23,3,0,3
"344",2017-11-01,"San Luis Potosí",24,34,9,43
"345",2017-11-01,"Sinaloa",25,12,7,19
"346",2017-11-01,"Sonora",26,30,5,35
"347",2017-11-01,"Tabasco",27,0,0,0
"348",2017-11-01,"Tamaulipas",28,13,7,20
"349",2017-11-01,"Tlaxcala",29,0,0,0
"350",2017-11-01,"Veracruz",30,4,0,4
"351",2017-11-01,"Yucatán",31,0,0,0
"352",2017-11-01,"Zacatecas",32,19,8,27
"353",2017-12-01,"Aguascalientes",1,0,0,0
"354",2017-12-01,"Baja California",2,21,26,47
"355",2017-12-01,"Baja California Sur",3,0,0,0
"356",2017-12-01,"Campeche",4,0,0,0
"357",2017-12-01,"Chiapas",5,0,0,0
"358",2017-12-01,"Chihuahua",6,15,18,33
"359",2017-12-01,"Ciudad de México",7,5,7,12
"360",2017-12-01,"Coahuila",8,3,2,5
"361",2017-12-01,"Colima",9,0,0,0
"362",2017-12-01,"Durango",10,15,5,20
"363",2017-12-01,"Guanajuato",11,124,101,225
"364",2017-12-01,"Guerrero",12,3,1,4
"365",2017-12-01,"Hidalgo",13,2,3,5
"366",2017-12-01,"Jalisco",14,2,2,4
"367",2017-12-01,"México",15,0,0,0
"368",2017-12-01,"Michoacán",16,0,0,0
"369",2017-12-01,"Morelos",17,0,0,0
"370",2017-12-01,"Nayarit",18,0,0,0
"371",2017-12-01,"Nuevo León",19,13,4,17
"372",2017-12-01,"Oaxaca",20,0,0,0
"373",2017-12-01,"Puebla",21,2,0,2
"374",2017-12-01,"Querétaro",22,0,0,0
"375",2017-12-01,"Quintana Roo",23,0,0,0
"376",2017-12-01,"San Luis Potosí",24,11,1,12
"377",2017-12-01,"Sinaloa",25,0,0,0
"378",2017-12-01,"Sonora",26,0,0,0
"379",2017-12-01,"Tabasco",27,0,0,0
"380",2017-12-01,"Tamaulipas",28,5,11,16
"381",2017-12-01,"Tlaxcala",29,0,0,0
"382",2017-12-01,"Veracruz",30,0,0,0
"383",2017-12-01,"Yucatán",31,0,0,0
"384",2017-12-01,"Zacatecas",32,20,9,29
"385",2018-01-01,"Aguascalientes",1,0,0,0
"386",2018-01-01,"Baja California",2,27,14,41
"387",2018-01-01,"Baja California Sur",3,0,0,0
"388",2018-01-01,"Campeche",4,0,0,0
"389",2018-01-01,"Chiapas",5,0,0,0
"390",2018-01-01,"Chihuahua",6,0,0,0
"391",2018-01-01,"Ciudad de México",7,68,28,96
"392",2018-01-01,"Coahuila",8,122,68,190
"393",2018-01-01,"Colima",9,0,0,0
"394",2018-01-01,"Durango",10,14,7,21
"395",2018-01-01,"Guanajuato",11,20,19,39
"396",2018-01-01,"Guerrero",12,1,1,2
"397",2018-01-01,"Hidalgo",13,0,0,0
"398",2018-01-01,"Jalisco",14,0,0,0
"399",2018-01-01,"México",15,0,0,0
"400",2018-01-01,"Michoacán",16,0,0,0
"401",2018-01-01,"Morelos",17,0,0,0
"402",2018-01-01,"Nayarit",18,0,0,0
"403",2018-01-01,"Nuevo León",19,0,0,0
"404",2018-01-01,"Oaxaca",20,0,0,0
"405",2018-01-01,"Puebla",21,0,0,0
"406",2018-01-01,"Querétaro",22,0,0,0
"407",2018-01-01,"Quintana Roo",23,0,0,0
"408",2018-01-01,"San Luis Potosí",24,0,0,0
"409",2018-01-01,"Sinaloa",25,0,0,0
"410",2018-01-01,"Sonora",26,0,0,0
"411",2018-01-01,"Tabasco",27,1,0,1
"412",2018-01-01,"Tamaulipas",28,2,1,3
"413",2018-01-01,"Tlaxcala",29,0,0,0
"414",2018-01-01,"Veracruz",30,2,0,2
"415",2018-01-01,"Yucatán",31,0,0,0
"416",2018-01-01,"Zacatecas",32,32,5,37
"417",2018-02-01,"Aguascalientes",1,0,0,0
"418",2018-02-01,"Baja California",2,2,0,2
"419",2018-02-01,"Baja California Sur",3,0,0,0
"420",2018-02-01,"Campeche",4,0,0,0
"421",2018-02-01,"Chiapas",5,1,0,1
"422",2018-02-01,"Chihuahua",6,0,0,0
"423",2018-02-01,"Ciudad de México",7,17,11,28
"424",2018-02-01,"Coahuila",8,185,93,278
"425",2018-02-01,"Colima",9,1,0,1
"426",2018-02-01,"Durango",10,15,1,16
"427",2018-02-01,"Guanajuato",11,0,0,0
"428",2018-02-01,"Guerrero",12,15,2,17
"429",2018-02-01,"Hidalgo",13,0,0,0
"430",2018-02-01,"Jalisco",14,0,0,0
"431",2018-02-01,"México",15,0,0,0
"432",2018-02-01,"Michoacán",16,0,0,0
"433",2018-02-01,"Morelos",17,0,0,0
"434",2018-02-01,"Nayarit",18,0,0,0
"435",2018-02-01,"Nuevo León",19,0,0,0
"436",2018-02-01,"Oaxaca",20,0,0,0
"437",2018-02-01,"Puebla",21,0,0,0
"438",2018-02-01,"Querétaro",22,0,0,0
"439",2018-02-01,"Quintana Roo",23,1,0,1
"440",2018-02-01,"San Luis Potosí",24,3,1,4
"441",2018-02-01,"Sinaloa",25,29,4,33
"442",2018-02-01,"Sonora",26,0,0,0
"443",2018-02-01,"Tabasco",27,1,0,1
"444",2018-02-01,"Tamaulipas",28,17,14,31
"445",2018-02-01,"Tlaxcala",29,0,0,0
"446",2018-02-01,"Veracruz",30,2,0,2
"447",2018-02-01,"Yucatán",31,0,0,0
"448",2018-02-01,"Zacatecas",32,56,10,66
"449",2018-03-01,"Aguascalientes",1,0,0,0
"450",2018-03-01,"Baja California",2,0,0,0
"451",2018-03-01,"Baja California Sur",3,0,0,0
"452",2018-03-01,"Campeche",4,0,0,0
"453",2018-03-01,"Chiapas",5,0,0,0
"454",2018-03-01,"Chihuahua",6,54,20,74
"455",2018-03-01,"Ciudad de México",7,5,13,18
"456",2018-03-01,"Coahuila",8,65,31,96
"457",2018-03-01,"Colima",9,0,0,0
"458",2018-03-01,"Durango",10,34,11,45
"459",2018-03-01,"Guanajuato",11,0,0,0
"460",2018-03-01,"Guerrero",12,6,4,10
"461",2018-03-01,"Hidalgo",13,0,0,0
"462",2018-03-01,"Jalisco",14,0,0,0
"463",2018-03-01,"México",15,0,0,0
"464",2018-03-01,"Michoacán",16,0,0,0
"465",2018-03-01,"Morelos",17,0,0,0
"466",2018-03-01,"Nayarit",18,0,0,0
"467",2018-03-01,"Nuevo León",19,0,0,0
"468",2018-03-01,"Oaxaca",20,0,0,0
"469",2018-03-01,"Puebla",21,0,0,0
"470",2018-03-01,"Querétaro",22,33,15,48
"471",2018-03-01,"Quintana Roo",23,0,0,0
"472",2018-03-01,"San Luis Potosí",24,47,12,59
"473",2018-03-01,"Sinaloa",25,8,7,15
"474",2018-03-01,"Sonora",26,0,0,0
"475",2018-03-01,"Tabasco",27,0,1,1
"476",2018-03-01,"Tamaulipas",28,7,3,10
"477",2018-03-01,"Tlaxcala",29,0,0,0
"478",2018-03-01,"Veracruz",30,11,0,11
"479",2018-03-01,"Yucatán",31,0,0,0
"480",2018-03-01,"Zacatecas",32,19,3,22
"481",2018-04-01,"Aguascalientes",1,0,0,0
"482",2018-04-01,"Baja California",2,0,0,0
"483",2018-04-01,"Baja California Sur",3,0,0,0
"484",2018-04-01,"Campeche",4,0,0,0
"485",2018-04-01,"Chiapas",5,0,0,0
"486",2018-04-01,"Chihuahua",6,0,0,0
"487",2018-04-01,"Ciudad de México",7,0,0,0
"488",2018-04-01,"Coahuila",8,0,0,0
"489",2018-04-01,"Colima",9,0,0,0
"490",2018-04-01,"Durango",10,0,0,0
"491",2018-04-01,"Guanajuato",11,0,0,0
"492",2018-04-01,"Guerrero",12,0,0,0
"493",2018-04-01,"Hidalgo",13,0,0,0
"494",2018-04-01,"Jalisco",14,0,0,0
"495",2018-04-01,"México",15,0,0,0
"496",2018-04-01,"Michoacán",16,0,0,0
"497",2018-04-01,"Morelos",17,0,0,0
"498",2018-04-01,"Nayarit",18,0,0,0
"499",2018-04-01,"Nuevo León",19,0,0,0
"500",2018-04-01,"Oaxaca",20,0,0,0
"501",2018-04-01,"Puebla",21,0,0,0
"502",2018-04-01,"Querétaro",22,0,0,0
"503",2018-04-01,"Quintana Roo",23,0,0,0
"504",2018-04-01,"San Luis Potosí",24,0,0,0
"505",2018-04-01,"Sinaloa",25,0,0,0
"506",2018-04-01,"Sonora",26,0,0,0
"507",2018-04-01,"Tabasco",27,0,0,0
"508",2018-04-01,"Tamaulipas",28,1,1,2
"509",2018-04-01,"Tlaxcala",29,0,0,0
"510",2018-04-01,"Veracruz",30,0,0,0
"511",2018-04-01,"Yucatán",31,0,0,0
"512",2018-04-01,"Zacatecas",32,0,0,0
"513",2018-05-01,"Aguascalientes",1,0,0,0
"514",2018-05-01,"Baja California",2,0,0,0
"515",2018-05-01,"Baja California Sur",3,0,0,0
"516",2018-05-01,"Campeche",4,0,0,0
"517",2018-05-01,"Chiapas",5,0,0,0
"518",2018-05-01,"Chihuahua",6,0,0,0
"519",2018-05-01,"Ciudad de México",7,0,0,0
"520",2018-05-01,"Coahuila",8,0,0,0
"521",2018-05-01,"Colima",9,0,0,0
"522",2018-05-01,"Durango",10,0,0,0
"523",2018-05-01,"Guanajuato",11,0,0,0
"524",2018-05-01,"Guerrero",12,0,0,0
"525",2018-05-01,"Hidalgo",13,0,0,0
"526",2018-05-01,"Jalisco",14,0,0,0
"527",2018-05-01,"México",15,0,0,0
"528",2018-05-01,"Michoacán",16,0,0,0
"529",2018-05-01,"Morelos",17,0,0,0
"530",2018-05-01,"Nayarit",18,0,0,0
"531",2018-05-01,"Nuevo León",19,0,0,0
"532",2018-05-01,"Oaxaca",20,0,0,0
"533",2018-05-01,"Puebla",21,0,0,0
"534",2018-05-01,"Querétaro",22,0,0,0
"535",2018-05-01,"Quintana Roo",23,0,0,0
"536",2018-05-01,"San Luis Potosí",24,0,0,0
"537",2018-05-01,"Sinaloa",25,0,0,0
"538",2018-05-01,"Sonora",26,0,0,0
"539",2018-05-01,"Tabasco",27,0,0,0
"540",2018-05-01,"Tamaulipas",28,0,0,0
"541",2018-05-01,"Tlaxcala",29,0,0,0
"542",2018-05-01,"Veracruz",30,0,0,0
"543",2018-05-01,"Yucatán",31,0,0,0
"544",2018-05-01,"Zacatecas",32,0,0,0
"545",2018-06-01,"Aguascalientes",1,0,0,0
"546",2018-06-01,"Baja California",2,0,0,0
"547",2018-06-01,"Baja California Sur",3,0,0,0
"548",2018-06-01,"Campeche",4,0,0,0
"549",2018-06-01,"Chiapas",5,0,0,0
"550",2018-06-01,"Chihuahua",6,0,0,0
"551",2018-06-01,"Ciudad de México",7,0,0,0
"552",2018-06-01,"Coahuila",8,0,0,0
